step,co,stel_co,twa_co,proj_co,no2,stel_no2,twa_no2,proj_no2,model_ok,x0,x1,x2,x3,x4,x5,x6,x7,rule_co,lp_co,rule_no2,lp_no2
726,2.906219,1.325236,0.241692,1.432892,0.2566608,0.09035904,0.01673364,0.1139189,1,0.1153454,0.06804368,0.05374369,0.02432292,0.05802293,0.03059795,-0.1973729,0.004327265,0,0,0,0
727,0,1.291626,0.241692,1.432892,0.2246645,0.09285531,0.01681165,0.1254457,1,0,0.05973415,0.05240516,0.02498908,0.05802293,0.03365813,-0.1956289,0.00116029,0,0,0,0
728,0,1.291626,0.241692,1.386608,0.1567431,0.0945969,0.01686607,0.1434357,1,0,0.0419345,0.05240516,0.02545366,0.05618474,0.03842127,-0.1961343,-0.0005041094,0,0,0,0
729,0,1.291626,0.241692,1.063695,0.1847098,0.09664923,0.01693021,0.1660114,1,0,0.04929013,0.05240516,0.02600094,0.04329453,0.04437635,-0.1933604,0.003495539,0,0,0,0
730,2.906219,1.292893,0.2427011,1.069092,0.2905462,0.09813593,0.01703109,0.1826562,1,0.1153454,0.07679196,0.05245561,0.02639727,0.04351091,0.04875128,-0.1962344,0.003412522,0,0,0,0
731,0,1.292893,0.2427011,1.069092,0,0.09553343,0.01703109,0.1672096,1,0,0,0.05245561,0.02570343,0.04351091,0.04469175,-0.1904537,0.006120349,0,0,0,0
732,0,1.264253,0.2427011,0.6839294,0.1009483,0.09590321,0.01706614,0.1510299,1,0,0.02714667,0.05131405,0.02580203,0.02798601,0.04042723,-0.1887481,0.0004700832,0,0,0,0
733,0,1.264253,0.2427011,0.6839294,0.1138188,0.09515135,0.01710566,0.1392265,1,0,0.03057136,0.05131405,0.02560153,0.02798601,0.03730822,-0.1924396,0.003926182,0,0,0,0
734,0,1.264253,0.2427011,0.6839294,0,0.09515135,0.01710566,0.1183729,1,0,0,0.05131405,0.02560153,0.02798601,0.03178119,-0.1929198,0.0009588953,0,0,0,0
735,0,1.264253,0.2427011,0.6839294,0,0.09455992,0.01710566,0.09469728,1,0,0,0.05131405,0.0254438,0.02798601,0.02548043,-0.1913717,0.003166815,0,0,0,0
736,2.577585,1.292893,0.2435961,0.6450292,0,0.09225557,0.01710566,0.06184612,1,0.1027552,0,0.05245561,0.02482906,0.02640871,0.01669198,-0.1888888,0.001265265,0,0,0,0
737,0,1.292893,0.2435961,0.6450292,0,0.09225557,0.01710566,0.05945375,1,0,0,0.05245561,0.02482906,0.02640871,0.01604987,-0.1852145,-0.000489399,0,0,0,0
738,0,1.292893,0.2435961,0.6450292,0.1335677,0.09373965,0.01715204,0.06456221,1,0,0.03581049,0.05245561,0.025225,0.02640871,0.01742063,-0.18356,-0.001382894,0,0,0,0
739,0,1.240707,0.2435961,0.6450292,0.1184639,0.09298933,0.01719317,0.06580315,1,0,0.03180535,0.05037487,0.02502483,0.02640871,0.01775342,-0.1894699,0.001211961,0,0,0,0
740,0,1.240707,0.2435961,0.6450292,0,0.09135906,0.01719317,0.06195287,1,0,0,0.05037487,0.02458982,0.02640871,0.01672062,-0.1840419,-0.001986898,0,0,0,0
741,0,1.240707,0.2435961,0.6450292,0.07330348,0.09050024,0.01721863,0.07009771,1,0,0.01976317,0.05037487,0.02436061,0.02640871,0.01890451,-0.1929054,-0.001839924,0,0,0,0
742,0,1.17729,0.2435961,0.2897115,0,0.09050024,0.01721863,0.06779596,1,0,0,0.04784221,0.02436061,0.01192117,0.01828767,-0.1900836,-0.0001773059,0,0,0,0
743,0,1.14865,0.2435961,0.2897115,0.05322925,0.09109168,0.01723711,0.0730371,1,0,0.01437787,0.04669699,0.02451846,0.01192117,0.01969184,-0.1854687,-0.002656505,0,0,0,0
744,0,1.115041,0.2435961,0.2586863,0.1390187,0.09115224,0.01728538,0.07518742,1,0,0.03725323,0.0453519,0.02453463,0.01064924,0.02026755,-0.1870369,-0.003536914,0,0,0,0
745,2.906219,1.115041,0.2446052,0.6138909,0.240227,0.09382143,0.01736879,0.09138584,1,0.1153454,0.06378175,0.0453519,0.02524682,0.02514489,0.02459697,-0.1843299,0.0002302002,0,0,0,0
746,4.002234,1.11846,0.2459949,1.103053,0.1009483,0.09313041,0.01740384,0.1031084,1,0.1565575,0.02714667,0.04548879,0.02506247,0.04487183,0.02772202,-0.1840476,-0.003088587,0,0,0,0
747,0,1.083479,0.2459949,1.069444,0.09318699,0.09235316,0.0174362,0.1055705,1,0,0.02507757,0.0440876,0.0248551,0.04352503,0.02837753,-0.1884274,-0.003192671,0,0,0,0
748,0,1.042428,0.2459949,1.037152,0.1839397,0.09439693,0.01750007,0.1260544,1,0,0.0490881,0.04244156,0.02540033,0.04222986,0.03381956,-0.1851191,0.0001554308,0,0,0,0
749,6.093257,1.110131,0.2481106,1.781884,0.2893842,0.09761231,0.01760055,0.1555093,1,0.2320607,0.07649285,0.04515532,0.02625769,0.07180838,0.04160912,-0.1918279,-0.003977037,0,0,0,0
750,3.845305,1.152857,0.2494457,2.219574,0.07330348,0.09661413,0.017626,0.1452634,1,0.1507284,0.01976317,0.04686528,0.02599159,0.08891334,0.03890429,-0.1844651,-0.007640118,0,0,0,0
751,0,1.152857,0.2494457,1.896661,0.1697978,0.09553647,0.01768496,0.1378987,1,0,0.04537273,0.04686528,0.02570424,0.07631353,0.03695693,-0.1813177,-0.005921509,0,0,0,0
752,4.002234,1.197326,0.2508354,1.94113,0.1767273,0.0965443,0.01774632,0.1482822,1,0.1565575,0.04719446,0.04864287,0.02597297,0.07805523,0.03970177,-0.1848496,-0.006162777,0,0,0,0
753,3.410479,1.204195,0.2520196,2.325675,0.1495489,0.09820595,0.01779825,0.1562063,1,0.1344528,0.04003625,0.04891726,0.02641593,0.09302942,0.04179296,-0.1814074,-0.005450193,0,0,0,0
754,2.682778,1.234004,0.2529511,2.61859,0.2606207,0.100461,0.01788874,0.1657356,1,0.1067972,0.06906877,0.05010737,0.02701687,0.1043321,0.04430375,-0.182082,-0.00588995,0,0,0,0
755,0,1.234004,0.2529511,1.941561,0.4710377,0.1056948,0.0180523,0.1896084,1,0,0.1225165,0.05010737,0.02841061,0.07807209,0.05057469,-0.1806742,-0.005771751,0,0,0,0
756,0,1.202979,0.2529511,1.482014,0,0.102023,0.0180523,0.1786118,1,0,0,0.04886867,0.02743295,0.05997126,0.04768947,-0.1862056,-0.007164282,0,0,0,0
757,2.792264,1.234004,0.2539207,1.82329,0,0.1014074,0.0180523,0.1572491,1,0.1109921,0,0.05010737,0.02726898,0.07343526,0.04206792,-0.1769563,-0.006190235,0,0,0,0
758,4.002234,1.246182,0.2553103,1.86776,0.06766764,0.1021592,0.01807579,0.1441416,1,0.1565575,0.01825328,0.05059329,0.02746925,0.07518044,0.03860784,-0.1820519,-0.008461356,0,0,0,0
759,2.682778,1.275991,0.2562418,1.816713,0,0.1021592,0.01807579,0.1254727,1,0.1067972,0,0.05178202,0.02746925,0.07317694,0.0336653,-0.173644,-0.008595773,0,0,0,0
760,0,1.242381,0.2562418,1.486335,0.07042921,0.1029418,0.01810025,0.1018946,1,0,0.01899333,0.05044166,0.02767766,0.06014252,0.02739876,-0.1764094,-0.008348347,0,0,0,0
761,0,1.204487,0.2562418,1.486335,0,0.1029418,0.01810025,0.04955708,1,0,0,0.04892892,0.02767766,0.06014252,0.01339056,-0.1745939,-0.006300091,0,0,0,0
762,2.792264,1.235512,0.2572114,1.827612,0,0.1018641,0.01810025,0.04843543,1,0.1109921,0,0.05016756,0.02739064,0.07360493,0.01308886,-0.1806715,-0.007313918,0,0,0,0
763,0,1.194462,0.2572114,1.51736,0.07042921,0.1003044,0.0181247,0.0557788,1,0,0.01899333,0.04852845,0.02697513,0.06137158,0.01506295,-0.179835,-0.009253087,0,0,0,0
764,0,1.194462,0.2572114,1.072667,0.2516289,0.1031002,0.01821207,0.07901481,1,0,0.06674005,0.04852845,0.02771985,0.04365426,0.02129168,-0.172865,-0.01086867,0,0,0,0
765,5.15517,1.251742,0.2590014,1.404657,0,0.1031002,0.01821207,0.07901481,1,0.1986758,0,0.05081508,0.02771985,0.05690185,0.02129168,-0.1763319,-0.008275564,0,0,0,0
766,2.476516,1.24285,0.2598613,1.678703,0,0.1031002,0.01821207,0.07118934,1,0.09886099,0,0.05046036,0.02771985,0.06774633,0.01919696,-0.1776451,-0.01109695,0,0,0,0
767,3.410479,1.280744,0.2610455,2.095539,0,0.1024595,0.01821207,0.07118934,1,0.1344528,0,0.0519715,0.02754922,0.0840866,0.01919696,-0.1743693,-0.0117432,0,0,0,0
768,0,1.280744,0.2610455,1.785287,0.1449347,0.1040699,0.0182624,0.08741949,1,0,0.03881742,0.0519715,0.02797805,0.07194217,0.02353807,-0.1751978,-0.01077421,0,0,0,0
769,0,1.247135,0.2610455,1.785287,0.1631399,0.1038786,0.01831904,0.09821708,1,0,0.04362026,0.05063132,0.02792712,0.07194217,0.02641889,-0.1704816,-0.01077301,0,0,0,0
770,0,1.247135,0.2610455,1.785287,0.06246511,0.1031468,0.01834073,0.07789294,1,0,0.01685807,0.05063132,0.02773225,0.07194217,0.02099157,-0.1778041,-0.00932051,0,0,0,0
771,0,1.247135,0.2610455,1.212491,0,0.1014735,0.01834073,0.07707846,1,0,0,0.05063132,0.02728659,0.04924855,0.02077364,-0.1720561,-0.009970321,0,0,0,0
772,3.845305,1.260052,0.2623806,1.407304,0.1481321,0.1031194,0.01839217,0.09518349,1,0.1507284,0.03966213,0.05114654,0.02772495,0.05700698,0.02561011,-0.1749574,-0.01477029,0,0,0,0
773,0,1.260052,0.2623806,1.028362,0.1335677,0.1032687,0.01843854,0.110917,1,0,0.03581049,0.05114654,0.02776472,0.04187708,0.02979993,-0.174954,-0.01244579,0,0,0,0
774,3.024824,1.293661,0.2634309,1.398062,0,0.1020041,0.01843854,0.09326849,1,0.1198624,0,0.05248624,0.02742792,0.05663988,0.02509931,-0.1735391,-0.0136042,0,0,0,0
775,2.682778,1.32347,0.2643624,1.693666,0.06766764,0.1027559,0.01846204,0.08074314,1,0.1067972,0.01825328,0.05367341,0.02762816,0.06833614,0.02175391,-0.1699451,-0.01343212,0,0,0,0
776,0,1.32347,0.2643624,1.649197,0.07330348,0.1026146,0.01848749,0.08164024,1,0,0.01976317,0.05367341,0.02759052,0.06658265,0.02199378,-0.1710833,-0.01255722,0,0,0,0
777,0,1.287062,0.2643624,1.649197,0.07940871,0.1018236,0.01851506,0.09031033,1,0,0.02139704,0.05222327,0.02737986,0.06658265,0.02430992,-0.1751324,-0.01269494,0,0,0,0
778,0,1.287062,0.2643624,1.221941,0.1009483,0.1029453,0.01855012,0.08414556,1,0,0.02714667,0.05222327,0.02767858,0.04962587,0.02266343,-0.1695914,-0.01536006,0,0,0,0
779,0,1.257253,0.2643624,1.154238,0,0.1017779,0.01855012,0.06608933,1,0,0,0.05103491,0.02736766,0.04692052,0.01783015,-0.1709832,-0.01403499,0,0,0,0
780,0,1.257253,0.2643624,0.7754209,0.1138188,0.1014348,0.01858964,0.07918603,1,0,0.03057136,0.05103491,0.02727629,0.03168895,0.02133748,-0.1720598,-0.01678584,0,0,0,0
781,0,1.257253,0.2643624,0.4773345,0.1567431,0.1022581,0.01864406,0.08893825,1,0,0.0419345,0.05103491,0.02749557,0.01958934,0.02394362,-0.1673276,-0.01717469,0,0,0,0
782,2.682778,1.25477,0.265294,0.7607603,0,0.09941213,0.01864406,0.07882979,1,0.1067972,0,0.05093588,0.02673738,0.03109623,0.02124219,-0.1702709,-0.01419449,0,0,0,0
783,3.024824,1.288379,0.2663443,1.092567,0.1446921,0.1010198,0.0186943,0.08602953,1,0.1198624,0.03875333,0.05227578,0.02716574,0.04445176,0.0231668,-0.167243,-0.0161031,0,0,0,0
784,2.476516,1.282287,0.2672042,1.365443,0.06766764,0.1011048,0.0187178,0.08018776,1,0.09886099,0.01825328,0.05203299,0.02718838,0.0553434,0.0216054,-0.1601645,-0.01506381,0,0,0,0
785,0,1.253647,0.2672042,1.365443,0,0.1003223,0.0187178,0.07495401,1,0,0,0.05089109,0.0269799,0.0553434,0.02020507,-0.1682077,-0.01636057,0,0,0,0
786,6.697933,1.328069,0.2695298,2.18408,0,0.1003223,0.0187178,0.06230747,1,0.2531777,0,0.05385648,0.0269799,0.08753374,0.01681577,-0.161841,-0.01613576,0,0,0,0
787,0,1.328069,0.2695298,2.153054,0,0.09864899,0.0187178,0.04489157,1,0,0,0.05385648,0.02653401,0.08632679,0.01213521,-0.1620003,-0.01781362,0,0,0,0
788,0,1.281785,0.2695298,1.810499,0.0511421,0.09804981,0.01873555,0.05039041,1,0,0.0138168,0.05201297,0.02637431,0.07293287,0.01361467,-0.1642364,-0.01966304,0,0,0,0
789,0,1.281785,0.2695298,1.444599,0.2636462,0.1009792,0.0188271,0.06653694,1,0,0.06985147,0.05201297,0.02715492,0.05848749,0.01795016,-0.1683206,-0.01471304,0,0,0,0
790,0,1.281785,0.2695298,1.16943,0.1476638,0.1026199,0.01887837,0.07628356,1,0,0.03953844,0.05201297,0.02759194,0.04752802,0.02056093,-0.1656698,-0.02202771,0,0,0,0
791,0,1.281785,0.2695298,1.16943,0.06246511,0.103314,0.01890006,0.08391819,1,0,0.01685807,0.05201297,0.02777677,0.04752802,0.02260267,-0.1597899,-0.0163726,0,0,0,0
792,0,1.219536,0.2695298,0.3941902,0.2101361,0.1056488,0.01897302,0.1096015,1,0,0.05594522,0.04952985,0.02839837,0.01619625,0.02945007,-0.1644723,-0.01615443,0,0,0,0
793,0,1.219536,0.2695298,0.3941902,0,0.104897,0.01897302,0.1088189,1,0,0,0.04952985,0.02819823,0.01619625,0.02924192,-0.163467,-0.02133285,0,0,0,0
794,0,1.219536,0.2695298,0.3941902,0.1495985,0.1031215,0.01902497,0.1186249,1,0,0.04004936,0.04952985,0.02772551,0.01619625,0.0318481,-0.1621025,-0.01840233,0,0,0,0
795,2.682778,1.249344,0.2704613,0.6648057,0.06246511,0.1006632,0.01904666,0.09696547,1,0.1067972,0.01685807,0.05071945,0.02707073,0.02721081,0.02608526,-0.1697838,-0.02167778,0,0,0,0
796,0,1.218319,0.2704613,0.6372888,0.1390187,0.1016396,0.01909493,0.09754955,1,0,0.03725323,0.04948128,0.02733084,0.02609465,0.02624096,-0.1565529,-0.02054941,0,0,0,0
797,0,1.218319,0.2704613,0.5993946,0.08602243,0.100203,0.0191248,0.1011228,1,0,0.02316491,0.04948128,0.02694813,0.02455615,0.02719318,-0.1574329,-0.0217374,0,0,0,0
798,0,1.218319,0.2704613,0.5993946,0,0.100203,0.0191248,0.076164,1,0,0,0.04948128,0.02694813,0.02455615,0.02052893,-0.1609101,-0.02307124,0,0,0,0
799,6.232442,1.287569,0.2726254,1.361137,0.06246511,0.1003057,0.01914649,0.08198596,1,0.2369489,0.01685807,0.05224347,0.02697547,0.05517217,0.0220862,-0.1615258,-0.01937822,0,0,0,0
800,0,1.287569,0.2726254,1.361137,0.1599623,0.09823274,0.01920203,0.08422079,1,0,0.04278311,0.05224347,0.02642307,0.05517217,0.02268354,-0.1597177,-0.02271669,0,0,0,0
801,2.476516,1.315085,0.2734853,1.365736,0,0.09741825,0.01920203,0.07728022,1,0.09886099,0,0.05333958,0.02620596,0.05535505,0.02082763,-0.1615777,-0.02339638,0,0,0,0
802,0,1.246166,0.2734853,1.323011,0.05766256,0.0957572,0.01922205,0.06723544,1,0,0.01556892,0.05059266,0.0257631,0.05365513,0.01813742,-0.1625,-0.02223909,0,0,0,0
803,0,1.246166,0.2734853,1.323011,0,0.09449255,0.01922205,0.0561933,1,0,0,0.05059266,0.02542583,0.05365513,0.0151743,-0.1558547,-0.02591592,0,0,0,0
804,0,1.215141,0.2734853,1.289402,0.08602243,0.09544835,0.01925192,0.06670716,1,0,0.02316491,0.04935437,0.02568074,0.05231651,0.0179958,-0.156327,-0.02497438,0,0,0,0
805,0,1.215141,0.2734853,0.5670994,0.06766764,0.09620022,0.01927541,0.06728522,1,0,0.01825328,0.04935437,0.02588123,0.02324368,0.01815077,-0.1569858,-0.02565265,0,0,0,0
806,0,1.215141,0.2734853,0.5670994,0,0.09558464,0.01927541,0.04869714,1,0,0,0.04935437,0.02571708,0.02324368,0.01315926,-0.1614703,-0.02385247,0,0,0,0
807,2.682778,1.21134,0.2744168,0.619826,0,0.0948021,0.01927541,0.04781483,1,0.1067972,0,0.04920262,0.02550839,0.02538587,0.0129219,-0.1568284,-0.02271633,0,0,0,0
808,0,1.179049,0.2744168,0.619826,0.2439555,0.0955151,0.01936012,0.07010301,1,0,0.06474982,0.04791253,0.02569854,0.02538587,0.01890593,-0.159303,-0.02562287,0,0,0,0
809,0,1.179049,0.2744168,0.619826,0.07042921,0.09629765,0.01938458,0.07871103,1,0,0.01899333,0.04791253,0.02590721,0.02538587,0.02121042,-0.1533459,-0.02502841,0,0,0,0
810,2.682778,1.176566,0.2753483,0.9477211,0,0.092539,0.01938458,0.06788833,1,0.1067972,0,0.0478133,0.02490468,0.03863679,0.01831243,-0.1541783,-0.0242969,0,0,0,0
811,6.182971,1.245266,0.2774952,1.703418,0.1009483,0.09223475,0.01941963,0.07096623,1,0.2352134,0.02714667,0.05055675,0.0248235,0.06872036,0.01913719,-0.1512767,-0.02442067,0,0,0,0
812,2.682778,1.275075,0.2784267,2.001504,0.05322925,0.09282619,0.01943811,0.07747203,1,0.1067972,0.01437787,0.05174551,0.02498131,0.0804165,0.02087895,-0.1546723,-0.02380243,0,0,0,0
813,3.148269,1.277764,0.2795199,2.054597,0.1697978,0.09471283,0.01949707,0.0966174,1,0.1245487,0.04537273,0.05185271,0.02548458,0.08248981,0.02599246,-0.1476025,-0.02685586,0,0,0,0
814,0,1.242783,0.2795199,2.02708,0,0.09282619,0.01949707,0.06875937,1,0,0,0.0504577,0.02498131,0.08141563,0.01854589,-0.1540935,-0.02413328,0,0,0,0
815,0,1.242783,0.2795199,2.02708,0.08953307,0.09227635,0.01952816,0.07187683,1,0,0.02410243,0.0504577,0.0248346,0.08141563,0.01938111,-0.1496267,-0.02547096,0,0,0,0
816,2.682778,1.240301,0.2804514,1.982467,0.07629505,0.09027229,0.01955465,0.08120178,1,0.1067972,0.020564,0.05035864,0.02429976,0.07967237,0.02187655,-0.1503362,-0.02319242,0,0,0,0
817,0,1.240301,0.2804514,1.29547,0,0.08777602,0.01955465,0.06998531,1,0,0,0.05035864,0.02363328,0.05255832,0.0188744,-0.1547988,-0.02832831,0,0,0,0
818,0,1.240301,0.2804514,0.997384,0,0.08603443,0.01955465,0.0635027,1,0,0,0.05035864,0.02316811,0.04063319,0.01713644,-0.1549303,-0.02675163,0,0,0,0
819,0,1.240301,0.2804514,0.6475763,0.105068,0.08514952,0.01959113,0.05454853,1,0,0.02824377,0.05035864,0.0229317,0.02651204,0.01473241,-0.1519511,-0.02766606,0,0,0,0
820,3.148269,1.24299,0.2815445,1.032365,0,0.08192123,0.01959113,0.05290782,1,0.1245487,0,0.05046595,0.0220689,0.04203773,0.01429148,-0.1480831,-0.02645909,0,0,0,0
821,0,1.24299,0.2815445,1.032365,0,0.08192123,0.01959113,0.04226564,1,0,0,0.05046595,0.0220689,0.04203773,0.01142816,-0.1468104,-0.02731498,0,0,0,0
822,0,1.24299,0.2815445,0.7342783,0.1009483,0.08192123,0.01962618,0.04379169,1,0,0.02714667,0.05046595,0.0220689,0.03002496,0.0118391,-0.1509625,-0.02991179,0,0,0,0
823,0,1.24299,0.2815445,0.7342783,0.1505971,0.08232987,0.01967847,0.062198,1,0,0.04031298,0.05046595,0.02217814,0.03002496,0.0167864,-0.1444604,-0.02992705,0,0,0,0
824,0,1.24299,0.2815445,0.7342783,0.2123598,0.08468943,0.01975221,0.08649088,1,0,0.05652579,0.05046595,0.02280876,0.03002496,0.02329004,-0.1471691,-0.02939387,0,0,0,0
825,0,1.24299,0.2815445,0.7044697,0,0.08468943,0.01975221,0.0741226,1,0,0,0.05046595,0.02280876,0.02881816,0.01998249,-0.1473417,-0.02898095,0,0,0,0
826,2.682778,1.244159,0.2824761,0.6825571,0.07330348,0.08550391,0.01977766,0.08153726,1,0.1067972,0.01976317,0.05051258,0.02302638,0.02793039,0.02196625,-0.1510745,-0.02892274,0,0,0,0
827,3.024824,1.277768,0.2835263,1.052258,0.05766256,0.0861446,0.01979768,0.0876291,1,0.1198624,0.01556892,0.05185287,0.02319754,0.04283587,0.02359404,-0.1465746,-0.03197109,0,0,0,0
828,0,1.277768,0.2835263,1.052258,0.1505971,0.08633382,0.01984997,0.09481894,1,0,0.04031298,0.05185287,0.02324809,0.04283587,0.02551288,-0.1459143,-0.03371852,0,0,0,0
829,0,1.277768,0.2835263,0.9830084,0.1498379,0.08668242,0.019902,0.09570539,1,0,0.04011256,0.05185287,0.0233412,0.04005559,0.02574928,-0.147108,-0.02954227,0,0,0,0
830,0,1.277768,0.2835263,0.9830084,0.1138188,0.08794708,0.01994152,0.0842437,1,0,0.03057136,0.05185287,0.02367896,0.04005559,0.02268966,-0.1474805,-0.0282513,0,0,0,0
831,0,1.277768,0.2835263,0.9554916,0.1224809,0.08849349,0.01998405,0.09921359,1,0,0.03287165,0.05185287,0.02382487,0.03894933,0.02668448,-0.1432546,-0.03123421,0,0,0,0
832,0,1.277768,0.2835263,0.6574051,0.1839397,0.09053727,0.02004792,0.1129096,1,0,0.0490881,0.05185287,0.02437049,0.02691071,0.03032968,-0.1423139,-0.03301916,0,0,0,0
833,0,1.277768,0.2835263,0.3213136,0.1138188,0.09121048,0.02008744,0.1204138,1,0,0.03057136,0.05185287,0.02455017,0.01321561,0.03232305,-0.1386998,-0.03190659,0,0,0,0
834,2.682778,1.307577,0.2844579,0.6492087,0,0.08966583,0.02008744,0.102725,1,0.1067972,0,0.05304056,0.02413787,0.02657826,0.02761992,-0.1430021,-0.03618476,0,0,0,0
835,0,1.275285,0.2844579,0.6492087,0.09318699,0.08803205,0.02011979,0.09671401,1,0,0.02507757,0.05175391,0.02370165,0.02657826,0.02601822,-0.1404701,-0.03201274,0,0,0,0
836,0,1.230816,0.2844579,0.6492087,0,0.08691041,0.02011979,0.08406747,1,0,0,0.04998014,0.0234021,0.02657826,0.02264257,-0.1425094,-0.03228234,0,0,0,0
837,0,1.230816,0.2844579,0.6194,0.05322925,0.08646643,0.02013827,0.07696428,1,0,0.01437787,0.04998014,0.02328351,0.02536858,0.02074309,-0.1400375,-0.03631752,0,0,0,0
838,0,1.230816,0.2844579,0.6194,0,0.08442266,0.02013827,0.05381591,1,0,0,0.04998014,0.02273748,0.02536858,0.01453554,-0.1394777,-0.03681279,0,0,0,0
839,0,1.163113,0.2844579,0.6194,0.1132451,0.08246556,0.0201776,0.05422789,1,0,0.03041886,0.04727545,0.02221441,0.02536858,0.01464625,-0.1409612,-0.03306022,0,0,0,0
840,0,1.120388,0.2844579,0.2915049,0.08953307,0.08264588,0.02020868,0.06517082,1,0,0.02410243,0.04556598,0.02226262,0.01199466,0.01758385,-0.1404117,-0.03734397,0,0,0,0
841,0,1.120388,0.2844579,0.2228053,0,0.08075924,0.02020868,0.05369507,1,0,0,0.04556598,0.02175822,0.009176821,0.01450306,-0.1447471,-0.03586991,0,0,0,0
842,2.792264,1.106944,0.2854274,0.5342734,0,0.07879561,0.02020868,0.05310363,1,0.1109921,0,0.04502765,0.02123305,0.0219084,0.01434411,-0.1416233,-0.03545945,0,0,0,0
843,0,1.069049,0.2854274,0.4992926,0.2364434,0.0797611,0.02029078,0.07420126,1,0,0.06279873,0.04350922,0.02149129,0.02048411,0.02000355,-0.1336439,-0.03655412,0,0,0,0
844,0,1.039241,0.2854274,0.4992926,0.1138188,0.07812997,0.0203303,0.08811245,1,0,0.03057136,0.04231365,0.02105498,0.02048411,0.02372312,-0.138906,-0.03568104,0,0,0,0
845,0,1.039241,0.2854274,0.4992926,0.07940871,0.07377854,0.02035787,0.08424037,1,0,0.02139704,0.04231365,0.01989037,0.02048411,0.02268877,-0.1415536,-0.04070967,0,0,0,0
846,5.475042,1.100075,0.2873284,1.138656,0.2433761,0.07648271,0.02044238,0.1031905,1,0.2101465,0.06459942,0.04475253,0.02061422,0.04629714,0.02774389,-0.140007,-0.03867934,0,0,0,0
847,0,1.069049,0.2873284,1.138656,0.08602243,0.07743852,0.02047225,0.1137043,1,0,0.02316491,0.04350922,0.02086999,0.04629714,0.03054093,-0.1391704,-0.03485367,0,0,0,0
848,0,1.02458,0.2873284,0.8284042,0,0.07668666,0.02047225,0.1137043,1,0,0,0.04172528,0.0206688,0.03382901,0.03054093,-0.1362777,-0.03783922,0,0,0,0
849,0,0.9947714,0.2873284,0.8284042,0,0.07668666,0.02047225,0.08626544,1,0,0,0.04052824,0.0206688,0.03382901,0.02322982,-0.1356104,-0.03505909,0,0,0,0
850,3.410479,1.032666,0.2885126,1.21026,0,0.07590411,0.02047225,0.0736189,1,0.1344528,0,0.04204981,0.02045937,0.04915946,0.01984763,-0.1322416,-0.03950533,0,0,0,0
851,0,1.032666,0.2885126,1.21026,0,0.07590411,0.02047225,0.06479571,1,0,0,0.04204981,0.02045937,0.04915946,0.01748325,-0.1380391,-0.04060916,0,0,0,0
852,0,1.00164,0.2885126,0.6019218,0.07042921,0.07668666,0.0204967,0.04524029,1,0,0.01899333,0.04080417,0.0206688,0.0246588,0.01222907,-0.1311236,-0.03975136,0,0,0,0
853,3.276752,1.038049,0.2896504,1.002414,0.08264944,0.07682244,0.0205254,0.04411054,1,0.1294102,0.02226357,0.04226583,0.02070514,0.04083523,0.01192494,-0.1368964,-0.04120172,0,0,0,0
854,0,1.038049,0.2896504,1.002414,0.1138188,0.07529121,0.02056492,0.05566218,1,0,0.03057136,0.04226583,0.02029533,0.04083523,0.01503162,-0.1402255,-0.04188982,0,0,0,0
855,0,0.9807692,0.2896504,1.002414,0.06246511,0.07598527,0.02058661,0.0632968,1,0,0.01685807,0.0399656,0.0204811,0.04083523,0.0170812,-0.1307717,-0.04039093,0,0,0,0
856,0,0.9532523,0.2896504,0.5936629,0.07940871,0.07686759,0.02061418,0.07218783,1,0,0.02139704,0.03885927,0.02071722,0.0243233,0.01946441,-0.1317856,-0.0405408,0,0,0,0
857,0,0.9153581,0.2896504,0.5600538,0.09699002,0.07794526,0.02064786,0.08340147,1,0,0.0260918,0.03733433,0.02100557,0.02295718,0.02246458,-0.1344132,-0.04066212,0,0,0,0
858,2.476516,0.942875,0.2905103,0.8627391,0,0.07633487,0.02064786,0.0739027,1,0.09886099,0,0.03844183,0.02057466,0.03521415,0.01992362,-0.1306762,-0.04093727,0,0,0,0
859,0,0.942875,0.2905103,0.4986555,0.105068,0.07568963,0.02068434,0.07589621,1,0,0.02824377,0.03844183,0.02040197,0.02045816,0.02045726,-0.1299917,-0.04348505,0,0,0,0
860,0,0.942875,0.2905103,0.4986555,0,0.07499557,0.02068434,0.06198502,1,0,0,0.03844183,0.02021619,0.02045816,0.01672925,-0.1282172,-0.04061734,0,0,0,0
861,0,0.942875,0.2905103,0.4986555,0,0.07499557,0.02068434,0.05368355,1,0,0,0.03844183,0.02021619,0.02045816,0.01449997,-0.1297015,-0.03969635,0,0,0,0
862,0,0.9001494,0.2905103,0.4986555,0,0.07334966,0.02068434,0.04281659,1,0,0,0.03672184,0.01977554,0.02045816,0.01157653,-0.1310809,-0.04353998,0,0,0,0
863,0,0.9001494,0.2905103,0.4986555,0.3705314,0.07598259,0.020813,0.07606243,1,0,0.09723391,0.03672184,0.02048038,0.02045816,0.02050175,-0.1287398,-0.04263279,0,0,0,0
864,0,0.8665402,0.2905103,0.1936784,0.1907955,0.07810254,0.02087925,0.09938188,1,0,0.05088581,0.03536741,0.02104764,0.007980465,0.02672932,-0.1309473,-0.04208481,0,0,0,0
